tableName,database,host_port,timeCols,primaryKeys,dbVersion,targetTable
sisyphe_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,sisyphe_order
bkchina_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,bkchina_order
burgerking_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,burgerking_order
dingdong_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,dingdong_order
dicos_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,dicos_order
alipay_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,alipay_order
changyou_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,changyou_order
tmall_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,tmall_order
meituan_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,meituan_order
haiziwang_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,haiziwang_order
ibailian_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,ibailian_order
luckin_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,luckin_order
petro_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,petro_order
jiadefu_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,jiadefu_order
yonghui_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,yonghui_order
cdfsz_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,cdfsz_order
cdfsh_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,cdfsh_order
godiva_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,godiva_order
christine_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,christine_order
pagoda_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,pagoda_order
zihexin_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,zihexin_order
mcake_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,mcake_order
incake_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,incake_order
lemonxixi_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,lemonxixi_order
suning_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,suning_order
okcard_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,okcard_order
tianhong_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,tianhong_order
yanxuan_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,yanxuan_order
freshfresh_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,freshfresh_order
snack_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,snack_order
jingdong_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,jingdong_order
daselea_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,daselea_order
watsons_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,watsons_order
zjjc_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,zjjc_order
zjnj_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,zjnj_order
szdushu_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,szdushu_order
holiland_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,holiland_order
ahpetro_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,ahpetro_order
sinopec_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,sinopec_order
rtmart_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,rtmart_order
ahrosen_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,ahrosen_order
jzsrosen_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,jzsrosen_order
auchan_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,auchan_order
walmart_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,walmart_order
bjjingdong_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,bjjingdong_order
hundun_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,hundun_order
naixuetea_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,naixuetea_order
shjingdong_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,shjingdong_order
szjingdong_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,szjingdong_order
lianhua_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,lianhua_order
cnshizu_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,cnshizu_order
hhyy_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,hhyy_order
gzjingdong_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,gzjingdong_order
sankuai_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,sankuai_order
zjjingdong_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,zjjingdong_order
rongchain_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,rongchain_order
sxp_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,sxp_order
qjcoffee_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,qjcoffee_order
salud_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,salud_order
peephole_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,peephole_order
mooncake_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,mooncake_order
ahjingdong_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,ahjingdong_order
oone_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,oone_order
stargift_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,stargift_order
sanjiang_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,sanjiang_order
sjll_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,sjll_order
xiecheng_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,xiecheng_order
rainbow_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,rainbow_order
branew_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,branew_order
inm_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,inm_order
jddj_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,jddj_order
rtmini_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,rtmini_order
dmwcake_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,dmwcake_order
gdjingdong_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,gdjingdong_order
pupumall_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,pupumall_order
heytea_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,heytea_order
intersport_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,intersport_order
kfjingdong_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,kfjingdong_order
xsjingdong_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,xsjingdong_order
jiarong_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,jiarong_order
tjjingdong_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,tjjingdong_order
hbjingdong_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,hbjingdong_order
sdjingdong_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,sdjingdong_order
fjjingdong_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,fjjingdong_order
jxjingdong_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,jxjingdong_order
ddtx_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,ddtx_order
hunanjingdong_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,hunanjingdong_order
hubeijingdong_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,hubeijingdong_order
henanjingdong_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,henanjingdong_order
guangxijingdong_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,guangxijingdong_order
chongqingjingdong_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,chongqingjingdong_order
toysrus_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,toysrus_order
gap_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,gap_order
xiongmaodangao_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,xiongmaodangao_order
edaijia_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,edaijia_order
suguo_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,suguo_order
amap_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,amap_order
meixincakes_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,meixincakes_order
cztfjt_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,cztfjt_order
sunnydental_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,sunnydental_order
yihaodian_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,yihaodian_order
kdchongdian_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,kdchongdian_order
sunnydentalchild_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,sunnydentalchild_order
pafcmall_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,pafcmall_order
universal_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,universal_order
hainancoupon_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,hainancoupon_order
neutralsports_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,neutralsports_order
bifidprotein_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,bifidprotein_order
hoursaftermeal_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,hoursaftermeal_order
sugarbreakingdiary_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,sugarbreakingdiary_order
familywear_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,familywear_order
galerieslafayette_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,galerieslafayette_order
panbaidu_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,panbaidu_order
mgtvvip_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,mgtvvip_order
youkuvip_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,youkuvip_order
qqtvvip_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,qqtvvip_order
housekeeper_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,housekeeper_order
beautifulgoods_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,beautifulgoods_order
fulicake_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,fulicake_order
wyprovip_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,wyprovip_order
sungivenfoods_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,sungivenfoods_order
sinopecoilcard_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,sinopecoilcard_order
hanguangbaihuo_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,hanguangbaihuo_order
petrochinacard_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,petrochinacard_order
carrefour_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,carrefour_order
wanminshop_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,wanminshop_order
jianfu_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,jianfu_order
cyys_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,cyys_order
szhm_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,szhm_order
hbqj_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,hbqj_order
csqj_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,csqj_order
ylnk_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,ylnk_order
zzly_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,zzly_order
xbkqy_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,xbkqy_order
today_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,today_order
jlydg_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,jlydg_order
xbkstar_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,xbkstar_order
ikea_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,ikea_order
times_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,times_order
renrenle_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,renrenle_order
hbzb_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,hbzb_order
bjgdm_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,bjgdm_order
ksbl_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,ksbl_order
blackduck_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,blackduck_order
wangwang_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,wangwang_order
heyteaquan_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,heyteaquan_order
chongbai_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,chongbai_order
ydfsz_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,ydfsz_order
qftbs_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,qftbs_order
qftsz_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,qftsz_order
jyfz_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,jyfz_order
ksmehz_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,ksmehz_order
mqsz_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,mqsz_order
blbt_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,blbt_order
lznb_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,lznb_order
nj_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,nj_order
ssjgs_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,ssjgs_order
koi_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,koi_order
twcake_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,twcake_order
mbxybs_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,mbxybs_order
qycq_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,qycq_order
njhpcnj_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,njhpcnj_order
njjsnj_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,njjsnj_order
hllsz_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,hllsz_order
whgjmbwh_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,whgjmbwh_order
whlswh_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,whlswh_order
lsnncs_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,lsnncs_order
hgxflhb_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,hgxflhb_order
lkffs_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,lkffs_order
hgmlagz_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,hgmlagz_order
lkfgz_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,lkfgz_order
wkhbhf_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,wkhbhf_order
lthf_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,lthf_order
cghf_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,cghf_order
mbxynj_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,mbxynj_order
hybwsz_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,hybwsz_order
mbxysz_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,mbxysz_order
hjdgcq_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,hjdgcq_order
alq_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,alq_order
sxsx_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,sxsx_order
kxk_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,kxk_order
zjyh_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,zjyh_order
wscs_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,wscs_order
pyf_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,pyf_order
qmsd_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,qmsd_order
yw_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,yw_order
birth_coupon_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,birth_coupon_order
birth_compay_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,birth_compay_order
elestar_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,elestar_order_goods
kuaiche_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,kuaiche_order_goods
vipshop_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,vipshop_order_goods
lecake_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,lecake_order_goods
yiguo_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,yiguo_order_goods
cateye_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,cateye_order_goods
laofoye_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,laofoye_order_goods
wumart_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,wumart_order_goods
wem_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,wem_order_goods
cdd_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,cdd_order_goods
bgy_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,bgy_order_goods
spw_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,spw_order_goods
mbt_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,mbt_order_goods
